Report ID,Drug Identification Number,Report Type,Brand name,Company Name,Common or Proper name,Ingredients,Strength(s),Packaging size,Route of administration,Shortage status,Dosage form(s),ATC Code,ATC description,Anticipated start date,Actual start date,Estimated end date,Actual end date,Reason,Date Created,Date Updated
53257,2194031,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g tube,TOPICAL,Resolved,OINTMENT,D07AB,"CORTICOSTEROIDS, PLAIN",,2018-07-24,,2018-07-24,Other (Please describe in comments),2018-06-29,2018-08-10
96022,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,500g,TOPICAL,Actual shortage,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",,2019-10-22,2020-03-31,,Other (Please describe in comments),2019-10-10,2019-11-13
57902,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,tube 30g,TOPICAL,Resolved,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",,2018-07-24,,2018-10-04,Other (Please describe in comments),2018-08-10,2018-10-05
93516,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g,TOPICAL,Actual shortage,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",,2019-08-19,2020-03-31,,Other (Please describe in comments),2019-09-10,2019-11-13
29518,2194031,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,na,TOPICAL,Resolved,OINTMENT,D07AB,"CORTICOSTEROIDS, PLAIN",,2017-11-17,2017-11-24,2017-11-30,Other (Please describe in comments),2017-11-17,2017-12-01
45142,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g tube,TOPICAL,Resolved,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",,2018-04-25,,2018-07-06,Other (Please describe in comments),2018-04-06,2018-07-09
93529,2194031,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g,TOPICAL,Actual shortage,OINTMENT,D07AB,"CORTICOSTEROIDS, PLAIN",,2019-11-06,2020-03-31,,Other (Please describe in comments),2019-09-10,2019-11-13
36995,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,na,TOPICAL,Resolved,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",2017-12-07,,,2018-02-02,Other (Please describe in comments),2018-01-23,2018-02-03
40851,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,500g jar,TOPICAL,Resolved,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",2017-12-07,,,2018-12-07,Other (Please describe in comments),2018-02-23,2018-12-14
56785,2194031,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g tube,TOPICAL,Resolved,OINTMENT,D07AB,"CORTICOSTEROIDS, PLAIN",,2018-07-20,,2018-10-04,Other (Please describe in comments),2018-07-27,2018-10-05
65746,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g,TOPICAL,Resolved,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",2018-10-29,,,2018-11-07,Other (Please describe in comments),2018-10-29,2018-11-09
73950,2194058,Shortage,ARISTOCORT R,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ARISTOCORT R,TRIAMCINOLONE ACETONIDE,0.1%,30g,TOPICAL,Resolved,CREAM,D07AB,"CORTICOSTEROIDS, PLAIN",,2019-01-22,,2019-03-21,Other (Please describe in comments),2019-01-30,2019-03-22
5,2194155,Shortage,ARISTOSPAN,VALEO PHARMA INC,Triamcinolone Hexacetonide Suspension,TRIAMCINOLONE HEXACETONIDE,20 mg / mL,1 mL / vial,Intra-Articular,Resolved,Suspension,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",,2014-04-25,,2018-05-31,Disruption of the manufacture of the drug.,2017-03-10,2018-06-05
56322,2451700,Shortage,ARIXTRA,ASPEN PHARMACARE CANADA INC.,Arixtra 0.4 mL single use pre-filled syringe,FONDAPARINUX SODIUM,12.5MG,10,SUBCUTANEOUS,Actual shortage,SOLUTION,B01AX,ANTITHROMBOTIC AGENTS,,2014-01-01,,,Other (Please describe in comments),2018-07-24,2018-07-24
56325,2451719,Shortage,ARIXTRA,ASPEN PHARMACARE CANADA INC.,Arixtra 0.8 mL single use pre-filled syringe,FONDAPARINUX SODIUM,12.5MG,10,SUBCUTANEOUS,Actual shortage,SOLUTION,B01AX,ANTITHROMBOTIC AGENTS,,2014-01-01,,,Other (Please describe in comments),2018-07-24,2018-07-24
29404,2245531,Shortage,ARIXTRA,ASPEN PHARMACARE CANADA INC.,Arixtra® 2.5mg,FONDAPARINUX SODIUM,2.5MG,10 PF syringes,INTRAVENOUS  SUBCUTANEOUS,Resolved,SOLUTION,B01AX,ANTITHROMBOTIC AGENTS,2018-03-31,2018-03-31,2018-07-23,2018-07-13,Delay in shipping of the drug.,2017-11-16,2018-07-14
29407,2258056,Shortage,ARIXTRA,ASPEN PHARMACARE CANADA INC.,Arixtra® 7.5mg,FONDAPARINUX SODIUM,12.5MG,10 PF syringes,SUBCUTANEOUS,Resolved,SOLUTION,B01AX,ANTITHROMBOTIC AGENTS,2017-12-31,2017-12-31,2018-07-23,2018-07-20,Delay in shipping of the drug.,2017-11-16,2018-07-21
2443,1926713,Shortage,ARLIDIN TABLETS 6MG,ERFA CANADA 2012 INC,Nylidrin,Nylidrin Hydrochloride,6 mg,bottle,oral,Resolved,tablet,C04AA,PERIPHERALVASODILATORS,2015-01-19,2015-01-19,,2018-03-14,Disruption of the manufacture of the drug.,2017-03-14,2018-12-11
73493,2242705,Shortage,AROMASIN,PFIZER CANADA ULC,AROMASIN,EXEMESTANE,25MG,2x15 BLST,ORAL,Resolved,TABLET,L02BG,HORMONE ANTAGONISTS AND RELATED AGENTS,,2019-01-24,2019-03-13,2019-03-13,Demand increase for the drug.,2019-01-24,2019-03-14
4096,2381559,Shortage,ARZERRA,NOVARTIS PHARMACEUTICALS CANADA INC,ARZERRA 100MG VIALS,Ofatumumab,100MG,5ML X 3,INTRAVENOUS,Resolved,SOLUTION,L01XC,OTHER ANTINEOPLASTIC AGENTS,2017-08-01,2017-09-21,,2018-09-26,Other (Please describe in comments),2017-03-23,2018-10-17
4093,2381567,Shortage,ARZERRA,NOVARTIS PHARMACEUTICALS CANADA INC,Arzerra 1000MG VIALS,Ofatumumab,1000MG,50ML X 1,INTRAVENOUS,Resolved,SOLUTION,L01XC,OTHER ANTINEOPLASTIC AGENTS,,2017-02-28,,2018-09-26,Other (Please describe in comments),2017-03-23,2018-09-27
11291,2009013,Shortage,ASAPHEN,PHARMASCIENCE INC,ASAPHEN,ACETYLSALICYLIC ACID,80MG,500,ORAL,Resolved,TABLET (CHEWABLE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,2017-09-02,,2017-09-29,2017-09-15,Disruption of the manufacture of the drug.,2017-05-25,2017-09-19
7328,2009013,Shortage,ASAPHEN,PHARMASCIENCE INC,ASAPHEN 80 MG,ACETYLSALICYLIC ACID,80MG,100,ORAL,Resolved,TABLET (CHEWABLE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,2017-08-24,2017-08-24,2017-11-30,2017-10-25,Disruption of the manufacture of the drug.,2017-04-20,2017-10-26
98787,2009013,Shortage,ASAPHEN,PHARMASCIENCE INC,ASAPHEN,ACETYLSALICYLIC ACID,80MG,100,ORAL,Actual shortage,TABLET (CHEWABLE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2019-11-01,2019-12-10,,Disruption of the manufacture of the drug.,2019-11-15,2019-11-15
13093,2238545,Shortage,ASAPHEN E.C.,PHARMASCIENCE INC,ASAPHEN 80MG,ACETYLSALICYLIC ACID,80MG,1000,ORAL,Avoided shortage,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,2017-09-04,2017-09-04,,2017-06-21,Disruption of the manufacture of the drug.,2017-06-16,2017-10-12
8528,2238545,Shortage,ASAPHEN E.C.,PHARMASCIENCE INC,ASAPHEN,ACETYLSALICYLIC ACID,80MG,500,ORAL,Avoided shortage,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,2017-07-07,2017-07-07,2017-08-21,2017-05-17,Demand increase for the drug.,2017-05-02,2017-10-12
13691,2238545,Shortage,ASAPHEN E.C.,PHARMASCIENCE INC,ASAPHEN EC,ACETYLSALICYLIC ACID,80MG,500,ORAL,Resolved,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,2017-07-11,2017-07-11,,2018-05-04,Disruption of the manufacture of the drug.,2017-06-23,2018-05-05
42092,2238545,Shortage,ASAPHEN E.C. 80 MG,PHARMASCIENCE INC,ASAPHEN,ACETYLSALICYLIC ACID,80MG,1000,ORAL,Avoided shortage,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,2018-04-25,2018-04-20,,2018-04-20,Disruption of the manufacture of the drug.,2018-03-07,2018-05-04
79783,2238545,Shortage,ASAPHEN E.C. 80 MG,PHARMASCIENCE INC,ASAPHEN,ACETYLSALICYLIC ACID,80MG,500,ORAL,Resolved,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2019-03-27,2019-05-01,2019-05-07,Disruption of the manufacture of the drug.,2019-03-28,2019-05-09
50479,2280167,Shortage,ASATAB 80 MG CHEWABLE TABLETS,ODAN LABORATORIES LTD,Acetylsalicylic acid tablets,ACETYLSALICYLIC ACID,80MG,100,ORAL,Resolved,TABLET (CHEWABLE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2018-06-29,2018-07-27,2018-07-25,Delay in shipping of the drug.,2018-05-28,2018-07-26
21898,2280167,Shortage,ASATAB 80 MG CHEWABLE TABLETS,ODAN LABORATORIES LTD,Acetylsalicylic Acid Chewable Tablets,ACETYLSALICYLIC ACID,80MG,100,ORAL,Resolved,TABLET (CHEWABLE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2017-09-12,2017-10-20,2017-10-20,Demand increase for the drug.,2017-09-12,2017-10-21
1390,2352427,Shortage,ASATAB EC 325MG,ODAN LABORATORIES LTD,"Acetylsalicylic Acid Delayed Release Tablets, USP",ACETYLSALICYLIC ACID,325MG,100; 1000,ORAL,Actual shortage,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2016-04-15,,,Disruption of the manufacture of the drug.,2017-03-13,2017-10-05
1407,2352435,Shortage,ASATAB EC 650MG,ODAN LABORATORIES LTD,"Acetylsalicylic Acid Delayed Release Tablets, USP",ACETYLSALICYLIC ACID,650MG,100; 1000,ORAL,Actual shortage,TABLET (DELAYED-RELEASE),N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2016-04-15,,,Disruption of the manufacture of the drug.,2017-03-13,2017-10-05
71291,2355981,Shortage,ASCOR L 500,MCGUFF PHARMACEUTICALS INC,"Ascorbic Acid Injection, USP",VITAMIN C,500MG,50 mL,INTRAMUSCULAR  INTRAVENOUS  SUBCUTANEOUS,Resolved,SOLUTION,A11GA,"ASCORBIC ACID (VIT C), INCL COMBINATIONS",,2018-01-03,2019-05-31,2019-08-23,Other (Please describe in comments),2019-01-04,2019-09-13
61699,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,60 dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-09-27,2018-09-24,2018-11-02,2018-10-25,Delay in shipping of the drug.,2018-09-17,2018-10-26
64262,2243595,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,200MCG,60 dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-10-22,2018-10-19,2018-11-16,2018-11-12,Delay in shipping of the drug.,2018-10-15,2018-11-13
53001,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,60 dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-07-12,2018-07-11,2018-07-27,2018-07-17,Delay in shipping of the drug.,2018-06-26,2018-07-18
24866,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,30DOSE,INHALATION,Avoided shortage,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2017-10-30,,2017-11-17,2017-10-20,Delay in shipping of the drug.,2017-10-10,2017-10-20
31778,2438690,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,ASMANEX TWISTHALER,MOMETASONE FUROATE,100MCG,30DOSE,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-01-15,2018-01-02,2018-06-01,2018-05-31,Disruption of the manufacture of the drug.,2017-12-05,2018-06-01
56618,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,60DOSE,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-08-24,2018-08-24,2018-09-10,2018-08-30,Delay in shipping of the drug.,2018-07-26,2018-08-31
18787,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,60 dose,INHALATION,Avoided shortage,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2017-09-06,,2017-09-21,2017-09-05,Disruption of the manufacture of the drug.,2017-08-11,2017-10-11
14711,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,60dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",,2017-07-05,2017-07-14,2017-07-07,Delay in shipping of the drug.,2017-07-05,2017-07-08
55419,2243595,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,200MCG,60 dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-07-11,2018-07-11,2018-11-09,2018-10-12,Disruption of the manufacture of the drug.,2018-07-11,2018-10-13
29052,2438690,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,100MCG,30DOSE,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",,2017-11-24,2017-12-04,2017-12-01,Delay in shipping of the drug.,2017-11-13,2017-12-02
65975,2438690,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,100MCG,30dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-11-09,2018-11-02,2019-03-01,2019-02-19,Demand increase for the drug.,2018-11-01,2019-02-20
48076,2243595,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,200MCG,60 dose,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-06-04,2018-06-04,2018-07-13,2018-07-09,Delay in shipping of the drug.,2018-05-02,2018-07-10
80590,2438690,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,100MCG,30dose,INHALATION,Actual shortage,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2019-11-06,2019-11-05,2020-02-14,,Demand increase for the drug.,2019-04-05,2019-11-06
24803,2243595,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,200MCG,60 DOSE,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2017-11-02,2017-11-01,2017-11-17,2017-11-13,Delay in shipping of the drug.,2017-10-10,2017-11-14
65522,2243596,Shortage,ASMANEX TWISTHALER,MERCK CANADA INC,mometasone furoate dry powder inhaler,MOMETASONE FUROATE,400MCG,30DOSE,INHALATION,Resolved,POWDER,R03BA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2018-11-02,2018-10-30,2018-11-23,2018-11-19,Requirements related to complying with good manufacturing practices.,2018-10-23,2018-11-20
74863,2311658,Shortage,ATACAND,ASTRAZENECA CANADA INC,candesartan cilexetil tablets,CANDESARTAN CILEXETIL,32MG,2 X 15 tablet blisters,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-02-12,,2019-03-15,2019-03-13,Other (Please describe in comments),2019-02-06,2019-03-14
78575,2239090,Shortage,ATACAND,ASTRAZENECA CANADA INC,candesartan cilexetil tablets,CANDESARTAN CILEXETIL,4MG,2 x 15 tablet blisters,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-03-21,,2019-04-15,2019-04-10,Other (Please describe in comments),2019-03-13,2019-04-11
71989,2244021,Shortage,ATACAND PLUS,ASTRAZENECA CANADA INC,candesartan cilexetil and hydrochlorothiazide tablets,HYDROCHLOROTHIAZIDE  CANDESARTAN CILEXETIL,12.5MG  16MG,2 x 15 tablet blisters,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",,2019-01-18,2019-03-15,2019-03-13,Other (Please describe in comments),2019-01-11,2019-03-14
71992,2332957,Shortage,ATACAND PLUS,ASTRAZENECA CANADA INC,candesartan cilexetil and hydrochlorothiazide tablets,HYDROCHLOROTHIAZIDE  CANDESARTAN CILEXETIL,25MG  32MG,2 X 15 tablet blisters,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",2019-01-21,,2019-03-15,2019-03-13,Other (Please describe in comments),2019-01-11,2019-03-14
73737,2239092,Shortage,ATACAND TAB 16 MG,ASTRAZENECA CANADA INC,candesartan cilexetil tablets,CANDESARTAN CILEXETIL,16MG,2 x 15 tablet blisters,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-02-09,,2019-04-15,2019-04-10,Other (Please describe in comments),2019-01-28,2019-04-11
71981,2239091,Shortage,ATACAND TAB 8MG,ASTRAZENECA CANADA INC,candesartan cilexetil tablets,CANDESARTAN CILEXETIL,8MG,2 x 15 tablet blister,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-01-21,,2019-03-15,2019-03-13,Other (Please describe in comments),2019-01-11,2019-03-14
84229,24694,Shortage,ATARAX SYRUP 2MG/ML,ERFA CANADA 2012 INC,ATARAX,HYDROXYZINE HYDROCHLORIDE,2MG,473ML,ORAL,Resolved,SYRUP,N05BB,ANXIOLYTICS,2019-05-16,2019-05-15,2019-07-20,2019-08-09,Disruption of the manufacture of the drug.,2019-05-16,2019-08-23
28205,2238316,Shortage,ATENOLOL,SIVEM PHARMACEUTICALS ULC,ATENOLOL,ATENOLOL,50MG,30,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-09-25,,2018-07-23,Other (Please describe in comments),2017-11-06,2018-07-24
28209,2238316,Shortage,ATENOLOL,SIVEM PHARMACEUTICALS ULC,ATENOLOL,ATENOLOL,50MG,100,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,2017-11-15,2017-11-27,,2018-07-23,Other (Please describe in comments),2017-11-06,2018-07-24
28212,2238316,Shortage,ATENOLOL,SIVEM PHARMACEUTICALS ULC,ATENOLOL,ATENOLOL,50MG,500,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-07-24,,2018-07-23,Other (Please describe in comments),2017-11-06,2018-07-24
28215,2238318,Shortage,ATENOLOL,SIVEM PHARMACEUTICALS ULC,ATENOLOL,ATENOLOL,100MG,30,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-11-01,,2018-07-23,Other (Please describe in comments),2017-11-06,2018-07-24
28218,2238318,Shortage,ATENOLOL,SIVEM PHARMACEUTICALS ULC,ATENOLOL,ATENOLOL,100MG,100,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-09-15,,2018-07-23,Other (Please describe in comments),2017-11-06,2018-07-24
14152,828807,Shortage,ATENOLOL,PRO DOC LIMITEE,ATENOLOL,ATENOLOL,50MG,30-500,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-10-17,,2018-03-09,Delay in shipping of the drug.,2017-06-28,2018-03-10
14161,828793,Shortage,ATENOLOL,PRO DOC LIMITEE,ATENOLOL,ATENOLOL,100MG,30-100,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-10-19,,2018-03-09,Delay in shipping of the drug.,2017-06-28,2018-03-10
31935,2041464,Shortage,ATIVAN,PFIZER CANADA INC,ATIVAN,LORAZEPAM,1MG,1X100 TAB/BTL,SUBLINGUAL,Avoided shortage,TABLET,N05BA,ANXIOLYTICS,2017-12-14,,2017-12-18,2017-12-12,Disruption of the manufacture of the drug.,2017-12-06,2017-12-13
28375,2041448,Shortage,ATIVAN,PFIZER CANADA INC,ATIVAN,LORAZEPAM,2MG,100 TAB/BTL,ORAL,Avoided shortage,TABLET,N05BA,ANXIOLYTICS,2017-12-14,,2017-12-06,2017-12-06,Delay in shipping of the drug.,2017-11-06,2017-12-06
36910,2445948,Shortage,ATOMOXETINE,SIVEM PHARMACEUTICALS ULC,ATOMOXETINE,ATOMOXETINE,40MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-01-15,2018-03-16,2018-03-16,Demand increase for the drug.,2018-01-22,2018-03-17
6457,2396912,Shortage,ATOMOXETINE,PRO DOC LIMITEE,ATOMOXETINE,ATOMOXETINE,18MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2017-04-11,,2017-05-04,Delay in shipping of the drug.,2017-04-11,2017-05-05
6207,2396939,Shortage,ATOMOXETINE,PRO DOC LIMITEE,ATOMOXETINE,ATOMOXETINE,40MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-04-20,,2018-05-10,Delay in shipping of the drug.,2017-04-07,2018-05-11
76872,2467747,Shortage,ATOMOXETINE,SANIS HEALTH INC,ATOMOXETINE HCL 10MG,ATOMOXETINE,10MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,2019-03-04,2019-03-04,2019-07-12,2019-07-19,Disruption of the manufacture of the drug.,2019-02-26,2019-07-20
77941,2467828,Shortage,ATOMOXETINE,SANIS HEALTH INC,ATOMOXETINE HCL 100MG,ATOMOXETINE,100MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,2019-03-11,2019-03-11,2019-05-14,2019-05-03,Disruption of the manufacture of the drug.,2019-03-06,2019-05-04
4507,2396920,Shortage,ATOMOXETINE,PRO DOC LIMITEE,ATOMOXETINE,ATOMOXETINE,25MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2017-03-28,,2017-04-24,Delay in shipping of the drug.,2017-03-28,2017-04-25
80579,2396912,Shortage,ATOMOXETINE,PRO DOC LIMITEE,ATOMOXETINE,ATOMOXETINE,18MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2019-04-05,,2019-04-10,Delay in shipping of the drug.,2019-04-05,2019-04-11
85973,2445883,Shortage,ATOMOXETINE,SIVEM PHARMACEUTICALS ULC,ATOMOXETINE,ATOMOXETINE,10MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,2019-06-17,2019-06-13,2019-06-28,2019-06-28,Delay in shipping of the drug.,2019-06-10,2019-06-29
52959,2445913,Shortage,ATOMOXETINE,SIVEM PHARMACEUTICALS ULC,ATOMOXETINE,ATOMOXETINE,25MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,2018-07-09,2018-07-11,2018-07-27,2018-07-23,Delay in shipping of the drug.,2018-06-26,2018-07-31
9702,2396947,Shortage,ATOMOXETINE,PRO DOC LIMITEE,ATOMOXETINE,ATOMOXETINE,60MG,30,ORAL,Resolved,CAPSULE,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2017-05-30,,2017-07-18,Delay in shipping of the drug.,2017-05-09,2017-07-19
98790,2399385,Shortage,ATORVASTATIN,PHARMASCIENCE INC,ATORVASTATIN,ATORVASTATIN,20MG,500,ORAL,Anticipated shortage,TABLET,C10AA,"LIPID MODIFYING AGENTS, PLAIN",2019-12-16,,2020-03-02,,Disruption of the manufacture of the drug.,2019-11-15,2019-11-15
65444,2466783,Shortage,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE TABLETS,GLENMARK PHARMACEUTICALS CANADA INC.,Atovaquone Proguanil Tablets,PROGUANIL HYDROCHLORIDE  ATOVAQUONE,100MG  250MG,12',ORAL,Resolved,TABLET,P01BB,ANTIMALARIALS,2018-10-23,2018-10-23,2018-11-09,2019-01-11,Delay in shipping of the drug.,2018-10-23,2019-01-12
56126,2299925,Shortage,ATRIANCE,NOVARTIS PHARMACEUTICALS CANADA INC,ATRIANCE INJ 5MG/ML 50ML X 6,NELARABINE,5MG,50ML X 6,INTRAVENOUS,Avoided shortage,SOLUTION,L01BB,ANTIMETABOLITES,2018-08-31,,2018-09-04,2018-08-28,Demand increase for the drug.,2018-07-20,2018-08-28
57885,2432188,Shortage,ATROPINE INJECTION BP,TELIGENT OU,ATROPINE INJECTION BP,ATROPINE SULFATE,0.4MG,1 mL,INTRAMUSCULAR  INTRAVENOUS  SUBCUTANEOUS,Resolved,SOLUTION,A03BA,"BELLADONNAAND DERIVATIVES, PLAIN",,2018-07-16,2018-08-29,2018-08-23,Delay in shipping of the drug.,2018-08-10,2018-09-04
